PUT IT WHERE YOU WANT IT         ,The New Real Book Eb I.pdf,223
P.Y.T. (Pretty Young Thing)      ,The New Real Book Eb I.pdf,224
QUINTESSENCE                     ,The New Real Book Eb I.pdf,225
RAPTURE                          ,The New Real Book Eb I.pdf,226
RE: PERSON I KNEW                ,The New Real Book Eb I.pdf,227
REINCARNATION OF A LOVEBIRD      ,The New Real Book Eb I.pdf,228
REMEMBER ROCKEFELLER AT ATTICA   ,The New Real Book Eb I.pdf,230
RIO                              ,The New Real Book Eb I.pdf,231
RIVER PEOPLE                     ,The New Real Book Eb I.pdf,233
ROBBINS NEST                     ,The New Real Book Eb I.pdf,234
RUBY  MY DEAR                    ,The New Real Book Eb I.pdf,235
RUSH HOUR                        ,The New Real Book Eb I.pdf,236
SAFARI                           ,The New Real Book Eb I.pdf,237
SANDU                            ,The New Real Book Eb I.pdf,240
SATIN DOLL                       ,The New Real Book Eb I.pdf,241
SAVE YOUR LOVE FOR ME            ,The New Real Book Eb I.pdf,242
SEARCH FOR PEACE                 ,The New Real Book Eb I.pdf,244
SELF PORTRAIT IN THREE COLORS    ,The New Real Book Eb I.pdf,245
SHAKER SONG                      ,The New Real Book Eb I.pdf,247
SHAW 'NUFF                       ,The New Real Book Eb I.pdf,249
SIMPLE SAMBA                     ,The New Real Book Eb I.pdf,251
SKYLARK                          ,The New Real Book Eb I.pdf,253
A SLEEPIN' BEE                   ,The New Real Book Eb I.pdf,254
SMALL DAY TOMORROW               ,The New Real Book Eb I.pdf,255
SOLAR                            ,The New Real Book Eb I.pdf,257
SOMEDAY MY PRINCE WILL COME      ,The New Real Book Eb I.pdf,258
SONG FOR LORRAINE                ,The New Real Book Eb I.pdf,259
SONJA'S SANF'ONA                 ,The New Real Book Eb I.pdf,260
SOUL SAUCE (Wachi Wara)          ,The New Real Book Eb I.pdf,262
SPEAK NO EVIL                  ,The New Real Book Eb I.pdf,263
SPIRAL                         ,The New Real Book Eb I.pdf,264
ST. THOMAS                     ,The New Real Book Eb I.pdf,266
STICKY WICKET                  ,The New Real Book Eb I.pdf,267
STREET LIFE                    ,The New Real Book Eb I.pdf,269
SUDDEN SAMBA                   ,The New Real Book Eb I.pdf,271
SUNRUNNER                      ,The New Real Book Eb I.pdf,272
TAKE THE "A" TRAIN             ,The New Real Book Eb I.pdf,274
TENDERLY                       ,The New Real Book Eb I.pdf,276
THEME FOR ERNIE                ,The New Real Book Eb I.pdf,277
THERE WILL NEVER BE ANOTHER YOU,The New Real Book Eb I.pdf,278
THESE FOOLISH THINGS           ,The New Real Book Eb I.pdf,279
THIS MASQUERADE                ,The New Real Book Eb I.pdf,280
THE THREE MARIAS               ,The New Real Book Eb I.pdf,281
THREE VIEWS OF A SECRET        ,The New Real Book Eb I.pdf,283
TIME REMEMBERS ONE TIME ONCE   ,The New Real Book Eb I.pdf,285
TRISTE                         ,The New Real Book Eb I.pdf,286
TUNE UP                        ,The New Real Book Eb I.pdf,287
TURN YOUR LOVE AROUND          ,The New Real Book Eb I.pdf,288
TWISTED                        ,The New Real Book Eb I.pdf,290
UNIT SEVEN                     ,The New Real Book Eb I.pdf,292
UP JUMPED SPRING               ,The New Real Book Eb I.pdf,294
VELAS (Velas Icadas)           ,The New Real Book Eb I.pdf,295
VERY EARLY                     ,The New Real Book Eb I.pdf,297
VOYAGE                         ,The New Real Book Eb I.pdf,298
WALTZ FOR DEBBY                ,The New Real Book Eb I.pdf,299
WALTZ NEW                      ,The New Real Book Eb I.pdf,301
WATERWINGS                     ,The New Real Book Eb I.pdf,302
WAVE                           ,The New Real Book Eb I.pdf,304
A WEAVER OF DREAMS             ,The New Real Book Eb I.pdf,306
WE'LL BE TOGETHER AGAIN        ,The New Real Book Eb I.pdf,307
WELL  YOU NEEDN'T              ,The New Real Book Eb I.pdf,308
WEST COAST BLUES               ,The New Real Book Eb I.pdf,309
WHATS NEW?                     ,The New Real Book Eb I.pdf,310
WHERE IS LOVE?                 ,The New Real Book Eb I.pdf,311
WHO CAN I TURN TO?             ,The New Real Book Eb I.pdf,312
WILDFLOWER                     ,The New Real Book Eb I.pdf,313
WILLOW WEEP FOR ME             ,The New Real Book Eb I.pdf,314
WITCHCRAFT                     ,The New Real Book Eb I.pdf,315
YES AND NO                     ,The New Real Book Eb I.pdf,316
YOUNG RABBITS                  ,The New Real Book Eb I.pdf,317
YOUR MIND IS ON VACATION       ,The New Real Book Eb I.pdf,318
